p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Polg2	1.21781804161734e-71	0.321727549658837	0.447	0.134	3.93172554736157e-67
Ptpmt1	1.22140481590078e-71	0.25335763346737	0.289	0.05	3.94330544813568e-67
Birc2	1.31971941874808e-71	0.407847347661165	0.582	0.223	4.26071414342819e-67
Fam110a	1.41308357252675e-71	0.327991965515409	0.24	0.026	4.56214031390261e-67
Nde1	1.96769820871527e-71	0.269559400688724	0.358	0.084	6.35271366683724e-67
Gm47015	1.97484294559725e-71	0.471378274968766	0.449	0.145	6.37578044986072e-67
Atp1a1	2.47226585049201e-71	0.438455378355398	0.687	0.292	7.98171029831345e-67
Btf3	2.54354958145874e-71	0.433615278254028	0.972	0.825	8.21184982373953e-67
Sidt1	2.82400595032642e-71	-0.92690880981394	0.181	0.405	9.11730321062883e-67
Anp32e	3.38563122950295e-71	0.448335378902563	0.642	0.263	1.09305104244503e-66
Rassf1	4.82552595025428e-71	0.391225942420927	0.5	0.171	1.55792105303959e-66
Ypel2	4.99103019566633e-71	0.361418024491833	0.343	0.078	1.61135409867088e-66
Pi4k2a	5.42016279331669e-71	0.281956430434696	0.427	0.122	1.74989955782229e-66
Dhrs7	8.10824192071378e-71	0.260100303234709	0.333	0.072	2.61774590410245e-66
Adam19	8.40072917803233e-71	0.498522058071876	0.609	0.255	2.71217541512774e-66
Lockd	9.21110220168645e-71	0.405094684387067	0.308	0.062	2.97380434581447e-66
Gtf2f1	9.26015312118544e-71	0.271577745344792	0.424	0.12	2.98964043517472e-66
Map1lc3b	9.94328891424559e-71	0.482981741339587	0.861	0.471	3.21019082596419e-66
Ptgfrn	1.03477416078459e-70	0.267978107542949	0.21	0.014	3.34076837809306e-66
Zfp52	1.11664624275314e-70	0.351008127003654	0.356	0.086	3.6050923947285e-66
Anxa5	1.70464800014947e-70	0.364365062034422	0.591	0.225	5.50345606848258e-66
Kmt5a	1.8252457934504e-70	0.32510119738708	0.508	0.171	5.89280604415461e-66
Larp1b	1.97683860674561e-70	0.368169025384353	0.439	0.136	6.38222344187819e-66
H2afy	2.11593360497418e-70	0.462945460897923	0.903	0.569	6.83129164365913e-66
Tmem123	2.1610163522722e-70	0.433193675087086	0.655	0.275	6.9768412933108e-66
Rtf2	2.63320136336251e-70	0.334917253730657	0.598	0.223	8.50129060161585e-66
Atp10a	3.39529513606151e-70	0.641707141978748	0.627	0.288	1.09617103467746e-65
Dot1l	3.81955847512776e-70	0.350516694318378	0.479	0.157	1.233144453695e-65
Yipf3	3.86954224767605e-70	0.251607770818449	0.433	0.125	1.24928171466221e-65
Fbxo11	3.90334236039916e-70	0.677627150005543	0.842	0.534	1.26019408105487e-65
Ube2j2	4.32050672423686e-70	0.348484495613735	0.618	0.238	1.39487559591987e-65
Txnip	5.45985601842289e-70	-0.872684646864356	0.497	0.615	1.76271451554783e-65
Lypla2	6.14034612665877e-70	0.25363919365135	0.424	0.121	1.98241074699178e-65
Rhoq	8.71402617328659e-70	0.424085789308189	0.22	0.019	2.81332335004558e-65
Ogt	1.10366179652696e-69	0.520945270803923	0.923	0.636	3.56317211008728e-65
Crybg1	1.20427353966557e-69	0.437313682513217	0.539	0.203	3.8879971228103e-65
Il7r	1.27148889558753e-69	1.03221261124848	0.691	0.392	4.10500189940434e-65
Adam12	1.27494971734815e-69	1.12004262217995	0.211	0.017	4.1161751624585e-65
Polr1d	1.39898518330311e-69	0.468053343723928	0.87	0.514	4.5166236642941e-65
Commd4	1.59784898060998e-69	0.291253407630649	0.457	0.14	5.15865543389932e-65
Ppp1r13b	1.81153513284829e-69	-0.853057704604525	0.27	0.461	5.84854117640071e-65
D8Ertd738e	1.91530267708999e-69	0.451544986549863	0.826	0.417	6.18355469298504e-65
Kdm6b	2.39975265113959e-69	0.479077601298463	0.61	0.259	7.74760143420416e-65
Ehbp1l1	2.43693648184573e-69	0.292589746799345	0.276	0.046	7.86764943163894e-65
Dpy19l3	2.97920315954046e-69	0.332633100806996	0.285	0.051	9.61835740057639e-65
Lactb	3.08050231307371e-69	0.338720444698422	0.389	0.106	9.94540171775847e-65
Gbp7	4.17179797992276e-69	-1.12120584107141	0.17	0.368	1.34686497781806e-64
Tmem65	4.48176198255297e-69	0.384563106106974	0.321	0.071	1.44693685606723e-64
Trappc6a	5.0169403689066e-69	0.251657553136988	0.375	0.096	1.6197191981015e-64
Nipal1	5.12866411905978e-69	0.447733025770487	0.301	0.062	1.65578921083845e-64
Mllt3	5.15523859029443e-69	-0.626072008333693	0.903	0.918	1.66436877887656e-64
Gm15511	6.24417163633035e-69	0.278691492736781	0.199	0.011	2.01593081278925e-64
Ndufb7	6.70717307180861e-69	0.426688361092997	0.766	0.358	2.16541082623341e-64
Nmb	8.1591452050858e-69	0.297195840501724	0.266	0.042	2.63418002946195e-64
Sec61b	9.452907344228e-69	0.472247198435467	0.885	0.552	3.05187113608401e-64
Ctsd	1.10786573093785e-68	0.600194557976781	0.635	0.278	3.57674451233284e-64
Rab11a	1.21182921234214e-68	0.276578364659784	0.524	0.18	3.91239061204659e-64
Plaat3	1.22995638294232e-68	0.322704701688804	0.555	0.198	3.97091418232928e-64
Tmem64	1.64041317225614e-68	0.454169692301119	0.375	0.105	5.29607392662896e-64
Slc39a14	1.64596729131742e-68	0.332881587035842	0.332	0.077	5.3140054000183e-64
Sin3b	1.80870588451581e-68	0.346717255814752	0.669	0.269	5.8394069481593e-64
Vwa8	1.93792426727501e-68	0.311885551226687	0.45	0.142	6.25658849689738e-64
Sec24d	2.43220670391437e-68	0.371425348235258	0.263	0.042	7.85237934358754e-64
Gm43065	4.24764830556025e-68	0.257335088714296	0.283	0.05	1.37135325545013e-63
Fam102a	4.25841588509303e-68	-0.809504399138505	0.482	0.585	1.37482956850228e-63
Tmx4	5.32677351697574e-68	0.306252115671621	0.414	0.121	1.71974882995562e-63
Pomp	6.3968052798967e-68	0.430068429606986	0.788	0.387	2.06520858461465e-63
Ube2v1	7.9982161214767e-68	0.283942266942268	0.527	0.183	2.58222407481875e-63
Faah	8.06216017703208e-68	0.392163678844821	0.552	0.206	2.60286841315481e-63
Tomm6	1.30087324623759e-67	0.427610806805861	0.745	0.341	4.19986927547805e-63
Cdc42	1.46386276834457e-67	0.442056566051078	0.958	0.763	4.72608094760045e-63
Uqcrq	1.69067163081196e-67	0.446509980211502	0.847	0.454	5.45833336007642e-63
Smdt1	1.82561467468286e-67	0.451837898951603	0.79	0.402	5.89399697721362e-63
Atp6v1f	1.91109672424403e-67	0.437114356710054	0.831	0.428	6.16997577422186e-63
Nfkbib	1.9596687053496e-67	0.291264326938286	0.423	0.125	6.32679041522117e-63
Sh3gl3	2.0266901493544e-67	0.372953247666195	0.185	0.006	6.54316914719067e-63
Cenpa	2.14402593013227e-67	0.443564450570374	0.476	0.164	6.92198771543204e-63
Ndufa1	2.28008043866346e-67	0.397937239761984	0.592	0.227	7.36123969622497e-63
Arhgef3	2.32673898803953e-67	-0.980183910627335	0.585	0.661	7.51187682288563e-63
Ube2j1	2.51959982932072e-67	0.380430545222915	0.675	0.281	8.13452804896194e-63
Synpo	2.52948960693749e-67	0.252672440733219	0.181	0.004	8.16645719599769e-63
Mrps21	2.75662626649559e-67	0.340149489005016	0.642	0.257	8.89976790138103e-63
Npepl1	2.78081125885034e-67	0.286462885078535	0.337	0.08	8.97784914919832e-63
Gm44148	2.91785664932481e-67	-0.798919910024401	0.071	0.255	9.42030019234515e-63
Alpk2	3.02910545037752e-67	0.377825095428804	0.181	0.005	9.77946694654381e-63
Ap3b1	3.88173618817395e-67	0.570310688783695	0.823	0.484	1.25321852835196e-62
Rpl39	4.81154714119308e-67	0.352900051343267	0.997	0.997	1.55340799453419e-62
Prrg1	5.23057354360476e-67	-0.825886177026787	0.072	0.258	1.6886906685528e-62
Arl2bp	7.61402289271569e-67	0.258798790260284	0.478	0.154	2.45818729091326e-62
Zcrb1	8.3529342908709e-67	0.330734952816971	0.631	0.247	2.69674483580767e-62
Eno1	9.08016269147197e-67	0.449757702427433	0.707	0.326	2.93153052494173e-62
Atp1b3	9.66077320164453e-67	-0.564987147797153	0.838	0.829	3.11898062815094e-62
Atp11b	9.69255078165333e-67	-0.638821332951926	0.759	0.769	3.12924001985678e-62
Map3k8	1.12804962282867e-66	0.348685883940101	0.255	0.04	3.64190820730235e-62
Dtnbp1	1.28855005136785e-66	0.273282325039266	0.434	0.133	4.16008384084111e-62
Crtam	1.315577839238e-66	0.524174607902565	0.214	0.021	4.24734305397988e-62
Psmb1	1.51840068124859e-66	0.437106478966642	0.912	0.609	4.90215659941107e-62
Ybx1	1.79070679000535e-66	0.479789175439453	0.941	0.743	5.78129687153227e-62
Rtn3	1.8180692746562e-66	0.542135680390121	0.848	0.502	5.86963665322755e-62
Sema4c	2.15721858914557e-66	0.266023488155131	0.182	0.006	6.96458021505647e-62
Got2	2.92501740455601e-66	0.251592420056736	0.459	0.144	9.44341869060907e-62
Slc38a10	3.33376436987583e-66	0.255051824441371	0.45	0.141	1.07630582681441e-61
Rps27a	3.60503664536669e-66	-0.28244249024078	0.999	0.999	1.16388608095664e-61
Pet100	3.63005188682614e-66	0.256811516359195	0.419	0.123	1.17196225166182e-61
Cd3g	4.44391842900412e-66	0.426147056053102	0.988	0.93	1.43471906480398e-61
Gtpbp1	5.03426829343342e-66	0.412071023246875	0.593	0.238	1.62531351853498e-61
Ppp1r15a	6.17891320955157e-66	0.372459020192133	0.544	0.205	1.99486212970372e-61
Cisd1	7.07581677876518e-66	0.282896412359226	0.342	0.083	2.28442744702434e-61
Cx3cr1	7.27994036268653e-66	0.320263876950853	0.236	0.031	2.35032874609334e-61
Ptpn9	7.49425458605633e-66	0.287904097696789	0.379	0.105	2.41952009310829e-61
Sdf2	9.78012936681122e-66	0.332024665339463	0.581	0.22	3.157514766075e-61
Vdac3	1.06969762912738e-65	0.2984568245911	0.533	0.188	3.45351879563774e-61
Etv6	1.1610180217797e-65	0.489076288427167	0.798	0.431	3.74834668331575e-61
Hras	1.18496914510889e-65	0.257151961643793	0.41	0.118	3.82567288498404e-61
Aqp3	1.33271652713455e-65	0.378487196500879	0.202	0.016	4.30267530785389e-61
Cyp51	1.52621696780293e-65	0.309387328935252	0.384	0.107	4.92739148055177e-61
Trpv2	1.53496508745223e-65	0.283213282607997	0.404	0.118	4.95563478483952e-61
Nedd9	1.93073751015623e-65	-0.710674250118989	0.806	0.817	6.2333860515394e-61
Pcmt1	2.04921284821387e-65	0.385582798606967	0.668	0.285	6.61588368045849e-61
Esd	2.273817139989e-65	0.352145623301566	0.672	0.278	7.34101863645449e-61
R3hdm4	2.41308210266954e-65	0.261295712779232	0.468	0.151	7.79063556846862e-61
Ppib	2.87311471635921e-65	0.433765126833905	0.891	0.598	9.27585086176571e-61
Ift20	3.22809822304955e-65	0.308489209370307	0.541	0.198	1.04219151131155e-60
Macf1	3.32627607876587e-65	-0.556788704006163	0.933	0.907	1.07388823202956e-60
Rwdd1	3.97354143404647e-65	0.384494526642898	0.695	0.296	1.2828578519819e-60
Xdh	4.10266372477881e-65	0.33812904382802	0.245	0.036	1.32454498354484e-60
Rpsa	4.28051787047897e-65	0.40467756053969	0.999	1	1.38196519448414e-60
Ccl5	4.48618924915404e-65	0.857888016641067	0.202	0.017	1.44836619908938e-60
Ndufb6	5.35745443153897e-65	0.264577476572832	0.466	0.151	1.72965416322236e-60
Gpsm3	5.40436846780348e-65	0.403205177511661	0.774	0.37	1.74480035983035e-60
Csnk1a1	6.37148700520483e-65	0.462788254617783	0.928	0.7	2.05703457963038e-60
Unc45a	9.30955210719828e-65	0.282015182718386	0.403	0.119	3.00558889780896e-60
Cntln	1.49006469701432e-64	0.311828876009156	0.188	0.011	4.81067387431073e-60
Ube2f	1.5075820915985e-64	0.26850215079351	0.445	0.14	4.86722878272577e-60
Snx18	1.90235547820287e-64	0.360329952876859	0.359	0.099	6.14175466137798e-60
Atg2a	1.93537326987742e-64	0.274201587177737	0.425	0.131	6.24835260179926e-60
Gatad2a	2.06911471961746e-64	0.364303410628794	0.718	0.319	6.68013687228498e-60
Rap1a	2.28304627830914e-64	0.444802697728504	0.939	0.697	7.37081490952105e-60
Rnaset2a	3.23991294155221e-64	0.302035747430703	0.374	0.104	1.04600589318013e-59
Cox20	3.28881550049379e-64	0.291832716633216	0.521	0.186	1.06179408433442e-59
Popdc2	3.80494190074078e-64	0.305732241488376	0.176	0.006	1.22842549265416e-59
Grk5	3.97782036129293e-64	0.371399812188401	0.327	0.082	1.28423930364342e-59
Braf	4.39012256912804e-64	0.491535238636435	0.674	0.315	1.41735107144299e-59
Phf21a	5.75336824789094e-64	-0.787863235624721	0.742	0.76	1.85747493883159e-59
Atg7	7.10456594338367e-64	0.302001611150191	0.479	0.166	2.29370911482142e-59
Kxd1	7.33214341239738e-64	0.271953610344202	0.512	0.179	2.36718250069249e-59
Bclaf3	7.78581984999904e-64	0.477218995147487	0.494	0.183	2.51365193857219e-59
Nfkbid	8.5220073052968e-64	0.472171689481016	0.504	0.196	2.75133005851507e-59
Mien1	9.23480617955624e-64	0.290665318353627	0.594	0.227	2.98145717506973e-59
Isg15	1.16899200802786e-63	-1.46909943361853	0.121	0.314	3.77409069791795e-59
Ift80	1.29982224833592e-63	-1.07756226859873	0.281	0.455	4.19647612875252e-59
Ciao2a	1.5959825826938e-63	0.259911498776645	0.516	0.181	5.15262976822694e-59
Map3k3	2.00831346047027e-63	-0.880774215191357	0.424	0.549	6.48384000712828e-59
Pon2	2.04222391609952e-63	0.318293608582968	0.542	0.202	6.59331991312729e-59
Ivns1abp	2.14751693005296e-63	0.291526598958419	0.523	0.19	6.93325840867599e-59
Kpna1	2.25592489479141e-63	0.405327188398331	0.62	0.271	7.28325352283406e-59
Gbp8	2.27161647401036e-63	-0.878099742854748	0.152	0.339	7.33391378634245e-59
Atxn7l1	2.6773370466583e-63	0.47331672920338	0.769	0.405	8.64378265513631e-59
Tec	2.80037404908579e-63	0.351388909783386	0.382	0.112	9.04100761747348e-59
Neat1	3.04028149899309e-63	0.435664477379373	0.627	0.272	9.81554881949919e-59
Hexb	3.90459871543796e-63	-0.832302625796929	0.345	0.486	1.26059969527914e-58
Wwp2	3.93793624073549e-63	0.35972605577186	0.657	0.282	1.27136271532145e-58
Kif13a	4.07086041661982e-63	0.317607916026871	0.228	0.031	1.31427728550571e-58
Hk2	4.78248929666946e-63	0.40981040270449	0.215	0.025	1.54402666942973e-58
Gpr107	4.87800459979507e-63	0.261217236655071	0.5	0.175	1.57486378504384e-58
Blmh	5.2100223084074e-63	0.271254083494265	0.46	0.154	1.68205570226933e-58
Plekhm3	5.30414931739701e-63	0.296342217296259	0.329	0.082	1.71244460712163e-58
Adap1	5.48234024541189e-63	0.260752161348554	0.207	0.021	1.76997354823123e-58
Maff	5.5238977008537e-63	0.327425710811541	0.245	0.039	1.78339037272062e-58
Psmd13	5.9201875333392e-63	0.287015953376926	0.553	0.203	1.91133254513856e-58
Areg	7.14537403956113e-63	0.740283929119734	0.165	0.003	2.30688400867231e-58
Hnrnpl	7.83125723847975e-63	0.448391517932808	0.83	0.445	2.52832139944319e-58
Spry1	7.9630390749244e-63	0.277770438143044	0.18	0.009	2.57086716533934e-58
Isyna1	1.03040728991836e-62	0.255216272344479	0.306	0.069	3.32666993550142e-58
Hsd17b10	1.28372499474924e-62	0.30091641927685	0.524	0.191	4.14450614554792e-58
Phf6	1.28550220122827e-62	0.504439733568281	0.612	0.279	4.15024385666547e-58
Cycs	1.4526927566747e-62	0.324195582924708	0.558	0.21	4.69001856492425e-58
Bdh2	1.53788751637825e-62	0.432728448339242	0.169	0.004	4.96506984662718e-58
Tsg101	1.87317577365882e-62	0.323811996272373	0.508	0.185	6.04754798525751e-58
B3gnt2	2.74929719421324e-62	0.483779638113432	0.745	0.378	8.87610599151746e-58
Rbms1	2.99396320803804e-62	-0.809479469125212	0.556	0.625	9.6660102171508e-58
Gabbr1	3.14280123359309e-62	0.260864662827787	0.323	0.078	1.01465337826553e-57
Serpinb6a	3.4111651666432e-62	0.378400343861337	0.551	0.223	1.10129467405076e-57
Sept1	3.4804558822184e-62	0.436541926045938	0.884	0.524	1.12366518157421e-57
Snx25	3.86424886958219e-62	0.357555831226928	0.485	0.176	1.24757274754461e-57
Naa20	4.11945455878743e-62	0.300770675696233	0.509	0.185	1.32996590430452e-57
Tle3	4.44574614379729e-62	0.31613956616077	0.524	0.194	1.43530914252496e-57
Polr2e	7.54944723716376e-62	0.282190675297082	0.532	0.195	2.43733904051832e-57
Abi2	7.5867553142531e-62	0.29510838106245	0.252	0.043	2.44938395320661e-57
Ndufa11	8.65997924740148e-62	0.327761137202874	0.665	0.277	2.79587430002357e-57
Srgap2	8.83391094946368e-62	0.370345301210499	0.688	0.319	2.85202815003435e-57
Rnf149	9.93111476060435e-62	0.298977732837722	0.3	0.069	3.20626040046111e-57
H2-Oa	1.36690322787425e-61	0.259223456366116	0.205	0.021	4.41304707119203e-57
Galnt9	2.04735302860405e-61	0.275991298941674	0.221	0.028	6.60987925284817e-57
Eif3f	2.16830312535697e-61	0.415698671451731	0.947	0.747	7.00036664021496e-57
Atf4	2.261119220134e-61	0.252274183831166	0.522	0.188	7.30002340220261e-57
Snf8	2.70009353719254e-61	0.263058826768757	0.588	0.224	8.71725198482612e-57
Sub1	2.82412520900647e-61	0.454571275550404	0.937	0.705	9.11768823727738e-57
Cxcr6	3.62551034658709e-61	0.585363220968687	0.224	0.033	1.17049601539564e-56
Cops9	4.80899460467479e-61	0.313890186690176	0.646	0.267	1.55258390811926e-56
Zbtb7a	6.13977048471963e-61	0.269197732684766	0.565	0.216	1.98222490099173e-56
Ppp1r2	6.85011290891214e-61	0.280020190485961	0.503	0.18	2.21155895264229e-56
Calcrl	8.7894927688698e-61	-0.875677352908621	0.184	0.372	2.83768774042961e-56
Cited2	1.08251576034043e-60	0.394141320380292	0.502	0.19	3.49490213225907e-56
Rnf157	1.20575981266713e-60	0.445493876479932	0.42	0.144	3.89279555519583e-56
Erh	1.26318924164121e-60	0.279994279282378	0.552	0.205	4.07820646663864e-56
Serpinb1a	1.28670244256236e-60	0.523349064835435	0.167	0.006	4.15411883581256e-56
Ost4	1.31865992792647e-60	0.313561059667883	0.633	0.259	4.2572935773106e-56
Cox4i1	1.62359040727906e-60	0.372497668989391	0.974	0.869	5.24176162990044e-56
Higd2a	1.72942410032274e-60	0.288726225335735	0.605	0.239	5.58344570789197e-56
Rgcc	2.88270577739836e-60	0.63117793800429	0.606	0.294	9.30681560233061e-56
Thy1	2.88796162099189e-60	0.476179834553099	0.864	0.526	9.32378409337231e-56
Ndufa13	2.99902777149372e-60	0.418798928005778	0.869	0.539	9.68236116026747e-56
Btg1	3.07388100613113e-60	-0.445383332823258	0.964	0.965	9.92402482829437e-56
Vmn2r97	3.5894014335088e-60	-0.661990374751534	0.059	0.225	1.15883825280831e-55
Hmgn1	4.533236729266e-60	-0.764752610922842	0.221	0.401	1.46355547804353e-55
Slc16a6	4.94768939752578e-60	0.383741146517076	0.382	0.121	1.5973615219912e-55
Ifi47	5.39430411672881e-60	-0.988209567173168	0.215	0.393	1.7415510840859e-55
Vipr1	5.6401509781549e-60	-0.415674193694652	0.011	0.138	1.82092274329731e-55
Cfap36	6.59954086144181e-60	0.271120593311161	0.36	0.103	2.13066176711649e-55
Rin2	8.36159628323083e-60	0.361470672786641	0.168	0.007	2.69954136004107e-55
Vipr2	8.66845675235229e-60	0.267659958492705	0.163	0.004	2.79861126249694e-55
Sgms1	9.05124880167122e-60	0.514457006192401	0.748	0.405	2.92219567561955e-55
Rheb	9.82734890830069e-60	0.373297391795115	0.689	0.306	3.17275959504488e-55
2900026A02Rik	1.06517807479761e-59	0.346422434077146	0.165	0.006	3.43892741448407e-55
Igflr1	1.18516752351957e-59	0.299017355550979	0.403	0.127	3.82631334968294e-55
Gm34006	1.27377962125281e-59	-0.540300905488606	0.039	0.191	4.11239750721469e-55
Bcl10	1.88462750859741e-59	0.257299729730665	0.552	0.21	6.08451991150675e-55
Ndufc2	2.07262579182792e-59	0.298331204674342	0.621	0.254	6.69147236891645e-55
Lig1	2.16766155064129e-59	0.392839703718109	0.294	0.07	6.99829531624541e-55
Dbi	2.39044862455832e-59	0.366296951427508	0.604	0.255	7.71756338438655e-55
AW011738	2.52466885527777e-59	-0.51681448818331	0.022	0.162	8.1508933992643e-55
Rasgrp1	2.59337149919575e-59	-0.805286459952649	0.525	0.605	8.37269988515348e-55
Herpud1	3.75668177491026e-59	0.288580281471345	0.452	0.156	1.21284471102978e-54
Cox5a	3.92268872473232e-59	0.426721813646727	0.824	0.458	1.26644005477983e-54
Fundc2	3.92523721863677e-59	0.281046460700462	0.553	0.214	1.26726283603688e-54
Abhd2	4.30152375609197e-59	0.444746513642338	0.62	0.281	1.38874694465429e-54
Top2a	4.32361604467862e-59	0.313882451545135	0.391	0.122	1.39587944002449e-54
Lmbrd1	4.89640338967193e-59	0.358198122749799	0.613	0.269	1.58080383435558e-54
Gm26827	5.75988630211452e-59	0.322078772794074	0.191	0.018	1.85957929263767e-54
Tnrc6c	7.29271345154614e-59	-0.62636160678693	0.79	0.771	2.35445253783167e-54
Serinc3	8.32548308193329e-59	0.432005256206667	0.787	0.402	2.68788221300216e-54
Higd1a	9.15686194398321e-59	0.306762505131805	0.623	0.257	2.95629287861498e-54
Psmc5	1.02910176650692e-58	0.25794090194218	0.546	0.205	3.32245505316758e-54
Eif5a	1.62912270544479e-58	0.46610446442627	0.867	0.518	5.25962265452849e-54
Fnip1	1.82069131803579e-58	0.469585761658685	0.69	0.341	5.87810192027854e-54
B4galt1	2.02270363109069e-58	0.482577200054891	0.739	0.397	6.53029867297628e-54
Bnip2	2.14821912652268e-58	0.258140563518583	0.558	0.211	6.93552544997847e-54
Ptpa	3.21283214096239e-58	0.258923214366359	0.506	0.185	1.03726285670971e-53
Hook3	3.30040055831758e-58	0.302781892184912	0.578	0.234	1.06553432025283e-53
Pim1	4.0144932060553e-58	0.791016479359734	0.577	0.299	1.29607913157496e-53
Bcl2l15	4.25838555396851e-58	0.333157892792154	0.17	0.009	1.37481977609873e-53
Txnrd1	4.3549828506062e-58	0.287005562323674	0.347	0.1	1.40600621331821e-53
Atp2a2	4.54770236492376e-58	0.304741066463451	0.638	0.271	1.46822570851564e-53
Mob3b	4.56673085893272e-58	-0.879715902096813	0.117	0.296	1.47436905780643e-53
Serp2	4.76920374923695e-58	0.289114720322202	0.16	0.005	1.53973743044115e-53
Cep112	5.05426600153048e-58	0.583724092208051	0.158	0.004	1.63176977859412e-53
Slc14a1	5.79001648231432e-58	-0.561108682167233	0.035	0.183	1.86930682131518e-53
Tpm3	7.6729257948249e-58	0.425120612506268	0.93	0.681	2.47720409285922e-53
Ramp3	8.38326109740895e-58	0.337494329408396	0.213	0.03	2.70653584529848e-53
Trib2	8.66130329729875e-58	-0.784615142429912	0.222	0.403	2.7963017695329e-53
Leo1	9.32612319373277e-58	0.253605285099551	0.317	0.082	3.01093887309662e-53
Rps26	1.08720537047328e-57	0.378989731354348	0.996	0.996	3.51004253857299e-53
Ube2b	1.18894215132729e-57	0.407123216665378	0.914	0.64	3.83849973556016e-53
Ubxn1	1.32703709395497e-57	0.363666570566785	0.781	0.38	4.28433925783362e-53
Akirin1	1.54049004543054e-57	0.284833182932416	0.624	0.257	4.97347211167248e-53
Snx2	1.7208341881372e-57	0.323472855636131	0.636	0.281	5.55571317640093e-53
Gm20139	1.84567142979215e-57	0.294319983367383	0.208	0.026	5.95875021108396e-53
Slk	3.24225587396678e-57	0.328810336124534	0.608	0.262	1.04676230891017e-52
Vdac2	3.52013046150032e-57	0.371860539502094	0.718	0.337	1.13647411949538e-52
Serf1	3.80063740972674e-57	0.293536215682012	0.193	0.021	1.22703578773028e-52
Cdip1	3.82373529472866e-57	0.285561228077817	0.474	0.173	1.23449293990315e-52
Rnf19a	3.98824301695129e-57	0.441297408785731	0.8	0.455	1.28760425802272e-52
Camk2n1	4.57570085555989e-57	0.312702928984774	0.189	0.019	1.47726502121751e-52
Il1r2	5.32102062157988e-57	0.712159592453595	0.164	0.008	1.71789150767706e-52
Chmp2a	5.44460841816740e-57	0.335675690011122	0.711	0.329	1.75779182780534e-52
Setx	6.24406667081306e-57	-0.726446932022355	0.683	0.689	2.015896924672e-52
Tmf1	6.75679944003905e-57	0.250903317093777	0.517	0.194	2.18143269921661e-52
Mkrn1	7.32344656849297e-57	0.285086066430698	0.645	0.272	2.36437472463795e-52
Gm31763	7.95839402506228e-57	0.26612570307204	0.272	0.06	2.56936751099136e-52
Glrx	1.08602940313786e-56	0.253258063722805	0.245	0.046	3.50624592803057e-52
Zfp318	1.10867968706036e-56	0.291386284325647	0.318	0.087	3.57937236967439e-52
Arrb1	1.2708350362189e-56	0.278415691064963	0.352	0.104	4.10289091443273e-52
Ndufc1	1.66039879478301e-56	0.271582260794625	0.536	0.208	5.36059750895696e-52
Pdap1	1.73035913745492e-56	0.300513679589168	0.658	0.284	5.58646447527322e-52
Atf7ip	1.7351201677314e-56	-0.778424394661714	0.623	0.662	5.60183546152082e-52
Ndufv3	2.02908327438481e-56	0.387326481757264	0.799	0.417	6.55089535135137e-52
Rtn4	2.03892119297961e-56	0.379652854529958	0.719	0.349	6.58265707153466e-52
Tcf12	2.31193333187783e-56	-0.584582206206089	0.863	0.856	7.46407676196757e-52
Zfp703	2.35742713410799e-56	0.253516336571314	0.195	0.022	7.61095350246766e-52
Tomm7	3.87130922307827e-56	0.398787702478638	0.791	0.414	1.24985218267082e-51
Slc49a4	3.98322368295455e-56	-0.715700319635954	0.115	0.29	1.28598376604188e-51
Dipk2a	4.11924323918853e-56	0.360461666652331	0.251	0.052	1.32989767977202e-51
Bzw2	4.13340109213357e-56	-0.788691714460757	0.41	0.547	1.33446854259532e-51
Dgkg	4.13987368447601e-56	0.465040001091797	0.18	0.016	1.33655821903308e-51
Iigp1	4.87671125070942e-56	-1.11879874112853	0.107	0.288	1.57444622729154e-51
Boll	5.47420633941435e-56	-0.563716884688271	0.028	0.167	1.76734751667992e-51
Igfbp4	5.48040961838209e-56	-0.878763085884005	0.081	0.254	1.76935024529466e-51
Zdhhc2	5.62213518593471e-56	0.330202374206348	0.236	0.043	1.81510634477902e-51
Nol4l	6.34523503134268e-56	0.32136192656771	0.184	0.018	2.04855912986898e-51
Ndel1	6.53731586865443e-56	0.325064492222715	0.593	0.249	2.11057242819508e-51
Tmem71	7.244109702461e-56	-0.844851369295059	0.311	0.467	2.33876081743953e-51
Arpc5	7.51850811199911e-56	0.422527224495548	0.874	0.57	2.42735034395891e-51
Herc6	8.40695336802653e-56	-1.20994930502887	0.303	0.45	2.71418489486737e-51
Prdx6	8.44475686379596e-56	0.449735151460502	0.792	0.426	2.72638975347653e-51
1810030O07Rik	8.57806982325069e-56	0.25591199397893	0.395	0.127	2.76942984243648e-51
Wnt5b	9.43587720575469e-56	-0.587914059443113	0.018	0.148	3.0463729558779e-51
Card11	9.76117006625368e-56	-0.816749883394042	0.604	0.643	3.15139375589e-51
Fcrl1	1.20067012221915e-55	0.281096219624907	0.153	0.004	3.87636348958452e-51
Atp8a1	1.41194486057365e-55	-0.890038815183796	0.41	0.525	4.55846398236202e-51
Gnaq	1.46006732371695e-55	0.406085504382676	0.274	0.067	4.71382735462016e-51
Slc41a1	1.5000452148681e-55	0.257687345601869	0.289	0.07	4.84289597620167e-51
Klf13	1.64406763819686e-55	-0.586015864142251	0.863	0.823	5.30787236991855e-51
Ccdc174	1.67424927872675e-55	0.260272022611247	0.509	0.195	5.40531379636932e-51
Stambpl1	1.90413921778596e-55	-0.840284678543232	0.428	0.538	6.14751346462197e-51
