p_val	avg_log2FC	pct.1	pct.2	p_val_adj
0.00699494728622505	0.80523685775319	0.999	1	1
0.00701290477162297	1.50180607150637	0.908	0.25	1
0.00710511515795226	-0.522734733274258	0.029	0.25	1
0.00724930017228622	1.3529636622203	0.771	0	1
0.00734971458874417	-0.764949194512201	0.578	1	1
0.0073872814503326	-0.826307014836508	0.255	0.75	1
0.0074573378161955	-1.00793509706913	0.258	0.75	1
0.00761335543776269	-0.627752844204683	0.03	0.25	1
0.00761335543776269	-0.810513041404341	0.03	0.25	1
0.00781054501054408	1.51056598050006	0.763	0	1
0.00781301655217331	-0.512856823953983	0.03	0.25	1
0.00788060528854408	-0.617484279757293	0.03	0.25	1
0.00801494584297359	-0.691397259559605	0.109	0.5	1
0.00801881070166182	-1.30323342609726	0.736	1	1
0.00821979492622253	-1.05974893008864	0.299	0.75	1
0.00839525642838413	-0.923450350459358	0.255	0.75	1
0.00840840268955832	2.47517842332022	0.756	0	1
0.00853639833708085	-1.46084456156601	0.671	1	1
0.0085549285989248	-0.947364083416095	0.11	0.5	1
0.0086996984134796	-0.514368088547607	0.03	0.25	1
0.00874601454351692	1.40386222795348	0.819	0.25	1
0.00883864307542209	-0.948303787299318	0.311	0.75	1
0.00885864269980558	-0.656884434419824	0.108	0.5	1
0.00890739063941433	-0.799256748044093	0.031	0.25	1
0.00894472104749075	-0.620464380340414	0.031	0.25	1
0.00898139239438058	1.34113461807669	0.749	0	1
0.0090532419160783	2.06133385111323	0.885	0.25	1
0.00909083998327008	1.25286943543571	0.951	0.5	1
0.00911666652078612	-0.629025614559396	0.031	0.25	1
0.00913629058070875	-1.21210365718857	0.123	0.5	1
0.00919273822138316	-0.623809170265418	0.031	0.25	1
0.00920374707580711	0.994363037565411	1	1	1
0.00923427578137172	1.61255700390171	0.903	0.5	1
0.00927819337122861	-0.870767603191769	0.125	0.5	1
0.00937202782707703	-0.698821544503681	0.114	0.5	1
0.00941063747442193	1.83343493602935	0.744	0	1
0.00949853637529969	1.800301676376	0.743	0	1
0.0095121157266748	-0.90274509053704	0.255	0.75	1
0.00952061916498718	1.36641846443146	0.743	0	1
0.00974827621123495	-1.03880952430805	0.343	0.75	1
0.00975203213126506	-0.59632627516272	0.113	0.5	1
0.0097612259698968	1.75134128872251	0.817	0.25	1
0.00979367759162996	-0.923537151438802	0.779	1	1
0.00980034960238399	-0.672679209809103	0.112	0.5	1
0.00984051693231969	-0.61259048411017	0.031	0.25	1
0.0098981167907756	-0.623973301045848	0.031	0.25	1
0.0098981167907756	-0.514218740734923	0.031	0.25	1
0.0101101918629969	1.5863476717199	0.736	0	1
0.0102270300610982	1.43668380198558	0.735	0	1
0.0103625036967557	-1.48144829687656	0.128	0.5	1
0.0104706898772481	1.38325956897889	0.811	0.25	1
0.0104784319227598	2.10755642603034	0.859	0.25	1
0.0106673792060794	-1.76224385475274	0.128	0.5	1
0.0107090250274538	1.47335724406124	0.956	0.75	1
0.010750064668797	-0.844473888930036	0.332	0.75	1
0.0108310342740255	-1.00045101193554	0.338	0.75	1
0.010903569295351	-0.77091140901352	0.56	1	1
0.0109522066767806	2.7012437653635	0.727	0	1
0.011019008929045	-0.742647123201282	0.644	1	1
0.0110520838879051	1.28615182827815	0.726	0	1
0.0110682538826284	-0.789990206857217	0.497	1	1
0.0113120815234134	-0.617382635096849	0.032	0.25	1
0.0113778593770021	-0.757187168270836	0.655	1	1
0.0113819851753032	1.31270379233937	0.723	0	1
0.0114243772093349	1.63754952799793	0.868	0.25	1
0.0114704261171467	-0.847790832163266	0.118	0.5	1
0.0114790525442799	-1.6472902238094	0.134	0.5	1
0.0114992999594448	-1.42232458571162	0.033	0.25	1
0.0115110506957223	1.24657841869225	0.722	0	1
0.0115110507991625	1.3351171679792	0.722	0	1
0.0116560963855644	1.46718715123374	0.946	0.5	1
0.0117800383770901	-1.06006688110353	0.132	0.5	1
0.0119813709640703	-1.1954857163017	0.132	0.5	1
0.0120295749770137	-0.590965222268094	0.118	0.5	1
0.0121277633886789	-2.62606534219162	0.409	0.75	1
0.0121477700810044	1.21279048713901	0.716	0	1
0.0122501092315238	-0.811483623591208	0.033	0.25	1
0.0122825024233446	-2.38195157758878	0.265	0.75	1
0.0122840625274933	2.06664209333353	0.715	0	1
0.0123389358174006	1.27637468290228	0.714	0	1
