p_val	avg_log2FC	pct.1	pct.2	p_val_adj
1.05536075755089e-186	-0.625109817484796	0.023	0.245	3.40723220575306e-182
4.91579853437032e-186	0.640121720068716	0.285	0.023	1.58706555682146e-181
5.2217025770485e-186	0.547670719143805	0.641	0.241	1.68582667700011e-181
1.41931367199706e-185	0.583663899838698	0.712	0.305	4.58225419004251e-181
1.86132636185534e-185	-0.82205422746539	0.709	0.838	6.00929215924998e-181
2.12180014072679e-185	0.666377758160974	0.557	0.188	6.85023175433643e-181
2.70572663088652e-185	0.773422459901624	0.943	0.736	8.73543842781713e-181
2.85497763002748e-185	0.534297960876642	0.308	0.034	9.21729527854372e-181
6.08365213501637e-185	0.553782103510257	0.83	0.423	1.96410709179003e-180
1.87357450959812e-184	0.545808801947177	0.432	0.102	6.04883530423754e-180
4.81246669927722e-184	0.729779975985254	0.636	0.259	1.55370487386165e-179
1.23445751161344e-183	0.670569111838214	0.68	0.298	3.985446076244e-179
2.09700458158934e-183	-0.847954835275791	0.091	0.351	6.77017929166119e-179
2.34508854863014e-182	0.65561147027389	0.798	0.423	7.57111837925241e-178
2.44749270997211e-182	-0.852806370239617	0.135	0.418	7.90173021414496e-178
2.60695817021313e-182	0.541636871731278	0.35	0.059	8.41656445253311e-178
2.91671413225734e-182	-0.9738089727576	0.156	0.425	9.41661157599283e-178
3.01168687999187e-182	-1.1399654055587	0.094	0.359	9.72323109205375e-178
3.87743791493138e-182	-0.878852643474843	0.647	0.746	1.2518308308356e-177
1.45767435869686e-181	1.11511927509954	0.757	0.429	4.70610166705283e-177
1.46017123484286e-181	-0.721444385956439	0.033	0.259	4.71416283169018e-177
2.89429906561953e-181	0.923597241283909	0.871	0.611	9.34424453335266e-177
3.87071164317231e-181	0.593469027599673	0.475	0.133	1.24965925399818e-176
5.15801564762108e-181	0.793516356412359	0.837	0.535	1.66526535183446e-176
1.00608601351722e-180	-0.970512081597356	0.308	0.55	3.24814869464035e-176
1.55518028478624e-180	0.439080972336885	0.398	0.084	5.02089954943237e-176
2.31939477283054e-180	0.596520104254243	0.807	0.424	7.4881660240834e-176
7.11305824990807e-180	0.610439693936892	0.599	0.224	2.29645085598282e-175
1.53176964926533e-179	0.646918669947618	0.94	0.755	4.9453183126531e-175
2.30276982125766e-179	0.663306293345434	0.658	0.276	7.43449236793035e-175
3.462980636156e-179	0.648095429404131	0.543	0.187	1.11802329838296e-174
1.12660877805086e-178	0.436916221240748	0.432	0.102	3.63725643993721e-174
2.66964984152134e-178	0.526309340187461	0.29	0.029	8.61896451335164e-174
4.15834594351338e-178	0.397033644643388	0.259	0.014	1.34252198786329e-173
5.02365707323727e-178	0.754238893991446	0.806	0.49	1.62188768609465e-173
3.5460975033408e-177	0.499674698235678	0.241	0.007	1.14485757895358e-172
7.43395947762105e-177	0.43019588006314	0.27	0.02	2.40005381734995e-172
1.70352518511719e-176	-0.919406942558775	0.765	0.84	5.49983106015086e-172
2.93399745482269e-176	0.56310161712028	0.585	0.214	9.47241078289505e-172
1.45730468288221e-175	0.37845202945113	0.315	0.041	4.70490816868521e-171
2.03775302317976e-175	0.400768797587823	0.224	0.001	6.57888563533587e-171
4.07125399991389e-175	0.521532581214772	0.992	0.933	1.3144043538722e-170
4.62266139633918e-175	0.490180660635063	0.417	0.099	1.49242623180811e-170
8.7146986564115e-175	0.798643528442348	0.639	0.282	2.81354046122245e-170
2.91547090944679e-174	0.597462604831681	0.629	0.252	9.41259783114898e-170
1.18520309576587e-173	-0.675846524919639	0.072	0.316	3.8264281946801e-169
5.36746439658895e-173	0.894127560475672	0.737	0.376	1.73288588043874e-168
2.585823553308e-172	0.548778887289198	0.487	0.144	8.34833134185486e-168
4.68409190131546e-172	0.670448504287374	0.86	0.524	1.5122590703397e-167
7.99162256678796e-172	0.7128424877266	0.648	0.283	2.58009534568749e-167
1.65493543801136e-171	-0.721808981252877	0.064	0.298	5.34295906161966e-167
1.65554527795428e-171	0.47295018119733	0.32	0.048	5.34492792987539e-167
1.69013479855647e-171	1.0422176978869	0.819	0.541	5.45660019713955e-167
5.02128973687123e-171	-1.28828648805244	0.192	0.46	1.62112339154888e-166
3.65616184064741e-170	0.479973725421105	0.33	0.054	1.18039185025302e-165
7.15617481811435e-170	-0.645908426864495	0.11	0.363	2.31037104002822e-165
8.30002173073005e-170	-0.843503936359701	0.664	0.752	2.6796620157662e-165
9.61677899176074e-170	-0.849252679778435	0.68	0.741	3.10477709748996e-165
1.05555733232416e-169	0.592794861999689	0.965	0.782	3.40786684740856e-165
1.17096281674712e-169	0.593672862195739	0.932	0.653	3.78045345386808e-165
4.85175944343452e-169	0.6497835701367	0.224	0.004	1.56639053631283e-164
9.12417839694802e-169	0.47309779129957	0.998	0.987	2.94574099545467e-164
1.06042311459833e-168	0.658267094421883	0.555	0.213	3.42357602548071e-164
